正確使用塑膠類奶嘴及奶瓶等產品Q&A	2011-06-14	http://www.fda.gov.tw/TC/siteContent.aspx?sid=2524	
塑膠食品容器安全使用宣導手冊	2011-12-08	http://www.fda.gov.tw/upload/133/2015011414422429450.pdf	
常見塑膠材質特性產品及耐熱溫度表	2011-12-08	http://www.fda.gov.tw/upload/133/2015011414464365235.pdf	
塑膠類食品器具容器及包裝宣導海報	2013-03-11	http://www.fda.gov.tw/TC/siteList.aspx?sid=3391	
塑膠類食品容(器)具或包裝衛生安全與標示100問手冊	2013-12-20	http://www.fda.gov.tw/upload/133/2014030514143126327.pdf	
