高雄市	化粧品	1.Evoluderm 保濕眼唇卸妝液2.Evoluderm 深層潔膚卸妝紙巾(保濕)3.Evoluderm 深層潔膚卸妝紙巾(清爽)4.Evoluderm 維他命E保濕卸妝乳250ml5.Evoluderm 維他命E保濕卸妝乳500ml6.Evoluderm 玫瑰煥采柔膚水250ml7.Evoluderm 玫瑰煥采柔膚水500ml8.Evoluderm 泉水噴霧150ml9.Evoluderm 泉水噴霧400ml10.Evoluderm 水蜜桃去角質洗面乳	恆富貿易有限公司	高市衛粧廣字10409024	1040926	1050926	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
高雄市	化粧品	1.施巴5.5抗乾敏滋潤浴露2.施巴5.5抗乾敏保濕乳液3.施巴5.5抗乾敏柔護日霜4.施巴5.5抗乾敏深層修護晚霜	利百美興業股份有限公司	高市衛粧廣字10409008	1040926	1050926	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
桃園縣	化粧品	1.草本採集-茶樹深層淨化卸妝油2.草本採集-茶樹控油潔面乳3.草本採集-茶樹淨荳粉刺水4.草本採集-茶樹淨荳控油乳液5.草本採集-茶樹保濕修護精華6.草本採集-茶樹淨脂調理霜7.美肌之舞-魚子多?抗皺精華液8.美肌之舞-魚子多?緊膚乳液9.玩美小舖-鑽石微雕去角質霜10.美肌之舞-左旋C原液20%	伊麗莎白化粧品生化科技工廠	桃衛粧廣字10508045	1050909	1060909	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
高雄市	化粧品	1.雅璐花染髮乳E-052.春?髮寶護髮染髮乳3.呼你黑護髮染髮乳4.抹救黑染髮乳5.歐德伊迪護髮染髮乳	瑩澤化工有限公司	高市衛粧廣字10410014	1041017	1051017	電影、電視;;網路	
桃園縣	化粧品	薰衣草乳霜皂等10項	皜驊股份有限公司	桃衛粧廣字10409038	1041003	1051003	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
桃園縣	化粧品	玫瑰柔膚露等10項	亨揚國際有限公司	桃衛粧廣字10410049	1041029	1051017	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
桃園縣	化粧品	植物性深層潔膚乳等8項	亨揚國際有限公司	桃衛粧廣字10410061	1041017	1051017	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
高雄市	化粧品	1.用心創皂乳果甜杏(心)母乳皂2.用心創皂紫草疼惜平安皂3.用心創皂慈禧珍顏玉容皂4.用心創皂甜蜜蜜酵咪咪皂5.用心創皂晶采五動皂6.用心創皂珍艾平安皂7.用心創皂自然福柚皂8.用心創皂美好薑來皂9.用心創皂單純橄動皂10.用心創皂黑五類髮皂	用心創皂手作坊	高市衛粧廣字10409005	1040924	1050924	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
高雄市	化粧品	1.優樂柔亮洗髮精2.優樂淨化沐浴精3.優樂滋潤護髮素4.優樂嬰幼質純洗髮露5.優樂嬰幼草本沐浴露6.優樂嬰幼滋養乳液	易力士貿易有限公司	高市衛粧廣字10409065	1040929	1050929	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
高雄市	化粧品	1.KTCW 蜂蜜花香水潤沐浴精2.KTCW 馬鞭草舒緩沐浴精3.Jalousie 完美奇蹟保水精華4.凱茵庭水嫩透白防曬BB霜5.HRC 密集緊緻柔膚水	塑兆億科技紙業有限公司	高市衛粧廣字10409016	1040929	1050929	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
高雄市	化粧品	植物複合按摩精油5號(紫羅蘭)	群麗漢方生技股份有限公司	高市衛粧廣字10410075	1041017	1051017	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
高雄市	化粧品	1.深層淨化洗卸凝露2.柔嫩去角質凝膠3.GF時空膠囊4.高效修護保濕面膜5.極致光燦嫩白面膜	巧儷國際有限公司	高市衛粧廣字10409122	1040922	1050922	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
高雄市	化粧品	沐若維納斯芳香精	沐華國際美容有限公司	高市衛粧廣字10409032	1040925	1050925	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
高雄市	化粧品	1.海藻茶多酚潔顏油2.甘菊熊果素潔顏油3.甘醇酸橙果潔顏油4.保濕妝前隔離修飾乳5.零油光妝前隔離潤色凝膠6.草本保濕BB霜7.昇蔻全效CC修容霜SPF40/★★★8.快樂眼膜-夜間修復9.亮眼金華液-白天使用10.藍銅DNA保濕抗老面膜	昇宏國際企業股份有限公司	高市衛粧廣字10409073	1040929	1050929	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
高雄市	化粧品	1.黑髮乳2.染髮雙氧水(第二劑)3%	瑩澤化工有限公司	高市衛粧廣字10409077	1040925	1050925	電影、電視(秒數:60)	
高雄市	化粧品	1.軟化凝露2.黑面膜3.清爽淨顏水4.青春加密山藥活膚霜5.藍銅胜肽乳液6.藍銅胜肽精華液7.多元胜肽時空膠囊(金色)8.多元胜肽時空膠囊(紫色)9.穩定型20%左旋C液10.Balance精華液	密思喬美容生化科技有限公司	高市衛粧廣字10409142	1040925	1050925	網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)	
